,States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
0,andaman-&-nicobar-islands,2020,2,744301,3,565.0
1,andaman-&-nicobar-islands,2020,2,744104,2,513.0
2,andaman-&-nicobar-islands,2020,2,744101,1,282.0
3,andaman-&-nicobar-islands,2020,3,744112,9,3432.0
4,andaman-&-nicobar-islands,2020,3,744105,7,3948.0
5,andaman-&-nicobar-islands,2020,3,744101,5,2194.0
6,andaman-&-nicobar-islands,2020,3,744206,4,1620.0
7,andaman-&-nicobar-islands,2020,3,744107,3,1095.0
8,andaman-&-nicobar-islands,2020,3,744103,3,947.0
9,andaman-&-nicobar-islands,2020,3,744302,3,562.0
10,andaman-&-nicobar-islands,2020,3,744211,2,101.0
11,andaman-&-nicobar-islands,2020,3,744301,2,886.0
12,andaman-&-nicobar-islands,2020,3,744102,2,314.0
13,andaman-&-nicobar-islands,2020,4,744105,25,25659.0
14,andaman-&-nicobar-islands,2020,4,744101,23,29686.0
15,andaman-&-nicobar-islands,2020,4,744103,18,24904.0
16,andaman-&-nicobar-islands,2020,4,744102,17,25073.0
17,andaman-&-nicobar-islands,2020,4,744112,8,10459.0
18,andaman-&-nicobar-islands,2020,4,744106,6,4840.0
19,andaman-&-nicobar-islands,2020,4,744204,6,11659.0
20,andaman-&-nicobar-islands,2020,4,744104,4,10271.0
21,andaman-&-nicobar-islands,2020,4,744206,3,100.0
22,andaman-&-nicobar-islands,2020,4,744205,3,5235.0
23,andaman-&-nicobar-islands,2021,1,744105,47,53060.0
24,andaman-&-nicobar-islands,2021,1,744103,35,39985.0
25,andaman-&-nicobar-islands,2021,1,744101,33,24571.0
26,andaman-&-nicobar-islands,2021,1,744204,25,29635.0
27,andaman-&-nicobar-islands,2021,1,744202,12,17588.0
28,andaman-&-nicobar-islands,2021,1,744102,12,14085.0
29,andaman-&-nicobar-islands,2021,1,744104,9,7310.0
30,andaman-&-nicobar-islands,2021,1,744107,8,9253.0
31,andaman-&-nicobar-islands,2021,1,744205,7,11223.0
32,andaman-&-nicobar-islands,2021,1,744301,7,6612.0
33,andaman-&-nicobar-islands,2021,2,744103,36,33716.0
34,andaman-&-nicobar-islands,2021,2,744101,17,19787.0
35,andaman-&-nicobar-islands,2021,2,744105,15,17163.0
36,andaman-&-nicobar-islands,2021,2,744102,13,10326.0
37,andaman-&-nicobar-islands,2021,2,744204,10,10557.0
38,andaman-&-nicobar-islands,2021,2,744107,8,11459.0
39,andaman-&-nicobar-islands,2021,2,744202,6,9766.0
40,andaman-&-nicobar-islands,2021,2,744104,6,8889.0
41,andaman-&-nicobar-islands,2021,2,744205,6,12669.0
42,andaman-&-nicobar-islands,2021,2,744210,4,9430.0
43,andaman-&-nicobar-islands,2021,3,744105,70,82425.0
44,andaman-&-nicobar-islands,2021,3,744103,44,53909.0
45,andaman-&-nicobar-islands,2021,3,744101,26,29601.0
46,andaman-&-nicobar-islands,2021,3,744102,14,20616.0
47,andaman-&-nicobar-islands,2021,3,744204,13,20075.0
48,andaman-&-nicobar-islands,2021,3,744202,11,18134.0
49,andaman-&-nicobar-islands,2021,3,744112,11,14406.0
50,andaman-&-nicobar-islands,2021,3,744302,8,7247.0
51,andaman-&-nicobar-islands,2021,3,744107,6,6406.0
52,andaman-&-nicobar-islands,2021,3,744104,6,2221.0
53,andaman-&-nicobar-islands,2021,4,744105,194,232344.0
54,andaman-&-nicobar-islands,2021,4,744101,159,211326.0
55,andaman-&-nicobar-islands,2021,4,744103,133,168668.0
56,andaman-&-nicobar-islands,2021,4,744102,66,68931.0
57,andaman-&-nicobar-islands,2021,4,744301,32,53658.0
58,andaman-&-nicobar-islands,2021,4,744204,31,102213.0
59,andaman-&-nicobar-islands,2021,4,744104,24,31069.0
60,andaman-&-nicobar-islands,2021,4,744112,22,38599.0
61,andaman-&-nicobar-islands,2021,4,744202,21,23016.0
62,andaman-&-nicobar-islands,2021,4,744205,13,30437.0
63,andaman-&-nicobar-islands,2022,1,744103,174,226181.0
64,andaman-&-nicobar-islands,2022,1,744101,149,204646.0
65,andaman-&-nicobar-islands,2022,1,744105,137,218321.0
66,andaman-&-nicobar-islands,2022,1,744102,102,147402.0
67,andaman-&-nicobar-islands,2022,1,744112,36,39197.0
68,andaman-&-nicobar-islands,2022,1,744104,33,35406.0
69,andaman-&-nicobar-islands,2022,1,744107,28,36877.0
70,andaman-&-nicobar-islands,2022,1,744207,19,50799.0
71,andaman-&-nicobar-islands,2022,1,744301,16,33406.0
72,andaman-&-nicobar-islands,2022,1,744205,15,29159.0
73,andaman-&-nicobar-islands,2022,2,744103,97,156861.0
74,andaman-&-nicobar-islands,2022,2,744101,87,121168.0
75,andaman-&-nicobar-islands,2022,2,744105,78,137418.0
76,andaman-&-nicobar-islands,2022,2,744102,62,58453.0
77,andaman-&-nicobar-islands,2022,2,744104,26,32107.0
78,andaman-&-nicobar-islands,2022,2,744107,22,52244.0
79,andaman-&-nicobar-islands,2022,2,744211,19,25543.0
80,andaman-&-nicobar-islands,2022,2,744112,18,24391.0
81,andaman-&-nicobar-islands,2022,2,744301,14,28331.0
82,andaman-&-nicobar-islands,2022,2,744202,13,20817.0
83,andaman-&-nicobar-islands,2022,3,744103,151,198569.0
84,andaman-&-nicobar-islands,2022,3,744101,119,151539.0
85,andaman-&-nicobar-islands,2022,3,744105,101,106324.0
86,andaman-&-nicobar-islands,2022,3,744102,76,102757.0
87,andaman-&-nicobar-islands,2022,3,744104,31,35790.0
88,andaman-&-nicobar-islands,2022,3,744301,27,67604.0
89,andaman-&-nicobar-islands,2022,3,744202,27,53016.0
90,andaman-&-nicobar-islands,2022,3,744205,17,34250.0
91,andaman-&-nicobar-islands,2022,3,744107,16,29251.0
92,andaman-&-nicobar-islands,2022,3,744204,11,17184.0
93,andaman-&-nicobar-islands,2022,4,744103,199,299036.0
94,andaman-&-nicobar-islands,2022,4,744105,166,253344.0
95,andaman-&-nicobar-islands,2022,4,744101,146,163498.0
96,andaman-&-nicobar-islands,2022,4,744102,80,98862.0
97,andaman-&-nicobar-islands,2022,4,744202,43,68397.0
98,andaman-&-nicobar-islands,2022,4,744107,38,73829.0
99,andaman-&-nicobar-islands,2022,4,744104,31,55827.0
100,andaman-&-nicobar-islands,2022,4,744205,27,56611.0
101,andaman-&-nicobar-islands,2022,4,744211,27,59500.0
102,andaman-&-nicobar-islands,2022,4,744112,25,42024.0
103,andaman-&-nicobar-islands,2023,1,744103,236,286594.0
104,andaman-&-nicobar-islands,2023,1,744101,206,233281.0
105,andaman-&-nicobar-islands,2023,1,744105,164,256300.0
106,andaman-&-nicobar-islands,2023,1,744102,117,134841.0
107,andaman-&-nicobar-islands,2023,1,744107,30,54849.0
108,andaman-&-nicobar-islands,2023,1,744301,30,58745.0
109,andaman-&-nicobar-islands,2023,1,744112,29,49945.0
110,andaman-&-nicobar-islands,2023,1,744202,29,64193.0
111,andaman-&-nicobar-islands,2023,1,744205,27,40580.0
112,andaman-&-nicobar-islands,2023,1,744211,24,29149.0
113,andaman-&-nicobar-islands,2023,2,744103,171,341853.0
114,andaman-&-nicobar-islands,2023,2,744105,166,255069.0
115,andaman-&-nicobar-islands,2023,2,744101,134,189989.0
116,andaman-&-nicobar-islands,2023,2,744102,82,101875.0
117,andaman-&-nicobar-islands,2023,2,744104,27,34345.0
118,andaman-&-nicobar-islands,2023,2,744301,25,41299.0
119,andaman-&-nicobar-islands,2023,2,744207,22,43459.0
120,andaman-&-nicobar-islands,2023,2,744112,21,20427.0
121,andaman-&-nicobar-islands,2023,2,744107,20,24693.0
122,andaman-&-nicobar-islands,2023,2,744205,17,31404.0
123,andaman-&-nicobar-islands,2023,3,744103,191,306744.0
124,andaman-&-nicobar-islands,2023,3,744105,147,212575.0
125,andaman-&-nicobar-islands,2023,3,744101,143,213581.0
126,andaman-&-nicobar-islands,2023,3,744102,100,120875.0
127,andaman-&-nicobar-islands,2023,3,744202,35,60750.0
128,andaman-&-nicobar-islands,2023,3,744104,30,50544.0
129,andaman-&-nicobar-islands,2023,3,744112,26,46075.0
130,andaman-&-nicobar-islands,2023,3,744301,18,34636.0
131,andaman-&-nicobar-islands,2023,3,744205,16,25131.0
132,andaman-&-nicobar-islands,2023,3,744302,16,24369.0
133,andaman-&-nicobar-islands,2023,4,744103,268,415144.0
134,andaman-&-nicobar-islands,2023,4,744105,214,372312.0
135,andaman-&-nicobar-islands,2023,4,744101,181,241849.0
136,andaman-&-nicobar-islands,2023,4,744102,121,161224.0
137,andaman-&-nicobar-islands,2023,4,744104,64,80581.0
138,andaman-&-nicobar-islands,2023,4,744112,50,50671.0
139,andaman-&-nicobar-islands,2023,4,744107,42,71047.0
140,andaman-&-nicobar-islands,2023,4,744202,36,60749.0
141,andaman-&-nicobar-islands,2023,4,744301,24,52732.0
142,andaman-&-nicobar-islands,2023,4,744205,23,38962.0
143,andaman-&-nicobar-islands,2024,1,744103,302,456306.0
144,andaman-&-nicobar-islands,2024,1,744105,249,331342.0
145,andaman-&-nicobar-islands,2024,1,744101,223,287339.0
146,andaman-&-nicobar-islands,2024,1,744102,141,182213.0
147,andaman-&-nicobar-islands,2024,1,744202,59,110482.0
148,andaman-&-nicobar-islands,2024,1,744104,59,84757.0
149,andaman-&-nicobar-islands,2024,1,744112,52,62867.0
150,andaman-&-nicobar-islands,2024,1,744107,52,73449.0
151,andaman-&-nicobar-islands,2024,1,744207,40,62007.0
152,andaman-&-nicobar-islands,2024,1,744205,28,38204.0
153,andhra-pradesh,2020,2,515001,540,86088.0
154,andhra-pradesh,2020,2,515004,437,71761.0
155,andhra-pradesh,2020,2,516360,339,55455.0
156,andhra-pradesh,2020,2,516001,322,50705.0
157,andhra-pradesh,2020,2,533005,301,46454.0
158,andhra-pradesh,2020,2,517002,279,43236.0
159,andhra-pradesh,2020,2,530016,262,41153.0
160,andhra-pradesh,2020,2,517501,259,43013.0
161,andhra-pradesh,2020,2,533103,258,43311.0
162,andhra-pradesh,2020,2,515671,250,43610.0
163,andhra-pradesh,2020,3,535003,968,195870.0
164,andhra-pradesh,2020,3,524004,795,165322.0
165,andhra-pradesh,2020,3,517501,777,172113.0
166,andhra-pradesh,2020,3,517507,776,201732.0
167,andhra-pradesh,2020,3,516001,746,161284.0
168,andhra-pradesh,2020,3,524002,663,143659.0
169,andhra-pradesh,2020,3,530016,661,156016.0
170,andhra-pradesh,2020,3,524003,608,128862.0
171,andhra-pradesh,2020,3,520010,542,116222.0
172,andhra-pradesh,2020,3,516360,532,135236.0
173,andhra-pradesh,2020,4,515001,292,120291.0
174,andhra-pradesh,2020,4,516001,260,110284.0
175,andhra-pradesh,2020,4,517501,234,139080.0
176,andhra-pradesh,2020,4,530016,233,101891.0
177,andhra-pradesh,2020,4,517507,228,123376.0
178,andhra-pradesh,2020,4,530026,215,132499.0
179,andhra-pradesh,2020,4,524002,211,99952.0
180,andhra-pradesh,2020,4,522004,201,102846.0
181,andhra-pradesh,2020,4,522001,196,110129.0
182,andhra-pradesh,2020,4,522003,181,79955.0
183,andhra-pradesh,2021,1,530016,287,144342.0
184,andhra-pradesh,2021,1,516001,258,130242.0
185,andhra-pradesh,2021,1,530026,250,114038.0
186,andhra-pradesh,2021,1,517501,249,105904.0
187,andhra-pradesh,2021,1,520010,224,135466.0
188,andhra-pradesh,2021,1,517507,215,169433.0
189,andhra-pradesh,2021,1,522001,210,85999.0
190,andhra-pradesh,2021,1,520012,178,127092.0
191,andhra-pradesh,2021,1,524002,178,100699.0
192,andhra-pradesh,2021,1,520011,177,70827.0
193,andhra-pradesh,2021,2,523002,1409,631953.0
194,andhra-pradesh,2021,2,523001,537,293906.0
195,andhra-pradesh,2021,2,517501,374,208258.0
196,andhra-pradesh,2021,2,517507,347,265432.0
197,andhra-pradesh,2021,2,530016,323,204624.0
198,andhra-pradesh,2021,2,534002,293,124158.0
199,andhra-pradesh,2021,2,534006,284,112884.0
200,andhra-pradesh,2021,2,515001,271,168382.0
201,andhra-pradesh,2021,2,516001,268,144765.0
202,andhra-pradesh,2021,2,524002,262,130466.0
203,andhra-pradesh,2021,3,520010,299,246736.0
204,andhra-pradesh,2021,3,520011,283,194552.0
205,andhra-pradesh,2021,3,517507,282,246665.0
206,andhra-pradesh,2021,3,516001,281,218927.0
207,andhra-pradesh,2021,3,517501,281,190890.0
208,andhra-pradesh,2021,3,530026,276,201084.0
209,andhra-pradesh,2021,3,520001,252,185104.0
210,andhra-pradesh,2021,3,530016,247,181981.0
211,andhra-pradesh,2021,3,520007,234,183730.0
212,andhra-pradesh,2021,3,524004,230,154696.0
213,andhra-pradesh,2021,4,524004,568,468698.0
214,andhra-pradesh,2021,4,524002,373,385590.0
215,andhra-pradesh,2021,4,517501,372,394057.0
216,andhra-pradesh,2021,4,517507,365,376592.0
217,andhra-pradesh,2021,4,516001,301,298417.0
218,andhra-pradesh,2021,4,530016,293,386711.0
219,andhra-pradesh,2021,4,520010,254,242094.0
220,andhra-pradesh,2021,4,522001,249,252587.0
221,andhra-pradesh,2021,4,530026,238,269565.0
222,andhra-pradesh,2021,4,520011,235,238426.0
223,andhra-pradesh,2022,1,523001,501,553651.0
224,andhra-pradesh,2022,1,523002,418,422786.0
225,andhra-pradesh,2022,1,524004,365,352581.0
226,andhra-pradesh,2022,1,517507,361,617403.0
227,andhra-pradesh,2022,1,517501,352,477461.0
228,andhra-pradesh,2022,1,530016,349,394098.0
229,andhra-pradesh,2022,1,516001,346,403725.0
230,andhra-pradesh,2022,1,530026,307,312518.0
231,andhra-pradesh,2022,1,520010,297,370767.0
232,andhra-pradesh,2022,1,520007,294,413180.0
233,andhra-pradesh,2022,2,520010,394,411471.0
234,andhra-pradesh,2022,2,530016,379,457895.0
235,andhra-pradesh,2022,2,517507,376,510705.0
236,andhra-pradesh,2022,2,517501,363,390709.0
237,andhra-pradesh,2022,2,520011,359,347013.0
238,andhra-pradesh,2022,2,524002,347,400810.0
239,andhra-pradesh,2022,2,516001,344,354936.0
240,andhra-pradesh,2022,2,523001,336,298809.0
241,andhra-pradesh,2022,2,523002,318,410402.0
242,andhra-pradesh,2022,2,520007,306,355690.0
243,andhra-pradesh,2022,3,524002,485,506293.0
244,andhra-pradesh,2022,3,517507,478,633331.0
245,andhra-pradesh,2022,3,517501,477,602653.0
246,andhra-pradesh,2022,3,520010,463,496114.0
247,andhra-pradesh,2022,3,520011,444,463855.0
248,andhra-pradesh,2022,3,516001,443,510288.0
249,andhra-pradesh,2022,3,530026,421,437652.0
250,andhra-pradesh,2022,3,530016,420,408060.0
251,andhra-pradesh,2022,3,520001,411,343460.0
252,andhra-pradesh,2022,3,524004,392,408836.0
253,andhra-pradesh,2022,4,517507,596,856272.0
254,andhra-pradesh,2022,4,516001,550,602897.0
255,andhra-pradesh,2022,4,517501,543,549451.0
256,andhra-pradesh,2022,4,523002,488,441856.0
257,andhra-pradesh,2022,4,530016,457,650737.0
258,andhra-pradesh,2022,4,517326,416,288926.0
259,andhra-pradesh,2022,4,524002,416,588408.0
260,andhra-pradesh,2022,4,520011,413,432671.0
261,andhra-pradesh,2022,4,522001,407,369435.0
262,andhra-pradesh,2022,4,530026,407,458462.0
263,andhra-pradesh,2023,1,517507,468,848915.0
264,andhra-pradesh,2023,1,530016,463,635433.0
265,andhra-pradesh,2023,1,517501,456,788976.0
266,andhra-pradesh,2023,1,520011,407,518326.0
267,andhra-pradesh,2023,1,516001,396,538812.0
268,andhra-pradesh,2023,1,524002,383,483768.0
269,andhra-pradesh,2023,1,520010,377,446022.0
270,andhra-pradesh,2023,1,530026,367,455958.0
271,andhra-pradesh,2023,1,520012,353,481246.0
272,andhra-pradesh,2023,1,520007,345,417747.0
273,andhra-pradesh,2023,2,517507,616,969092.0
274,andhra-pradesh,2023,2,517501,537,696700.0
275,andhra-pradesh,2023,2,520010,472,547680.0
276,andhra-pradesh,2023,2,530016,452,526796.0
277,andhra-pradesh,2023,2,520007,433,549179.0
278,andhra-pradesh,2023,2,524002,412,546644.0
279,andhra-pradesh,2023,2,520011,405,443320.0
280,andhra-pradesh,2023,2,520001,394,377868.0
281,andhra-pradesh,2023,2,524004,371,636260.0
282,andhra-pradesh,2023,2,516001,370,505187.0
283,andhra-pradesh,2023,3,517507,681,926705.0
284,andhra-pradesh,2023,3,517501,589,770236.0
285,andhra-pradesh,2023,3,530016,577,720125.0
286,andhra-pradesh,2023,3,520010,533,663947.0
287,andhra-pradesh,2023,3,520007,527,675611.0
288,andhra-pradesh,2023,3,520011,524,479426.0
289,andhra-pradesh,2023,3,530026,520,483441.0
290,andhra-pradesh,2023,3,524002,482,536352.0
291,andhra-pradesh,2023,3,524004,431,581425.0
292,andhra-pradesh,2023,3,516001,412,534212.0
293,andhra-pradesh,2023,4,530016,563,837356.0
294,andhra-pradesh,2023,4,517507,557,1066470.0
295,andhra-pradesh,2023,4,530026,495,565504.0
296,andhra-pradesh,2023,4,517501,453,752992.0
297,andhra-pradesh,2023,4,524002,434,553778.0
298,andhra-pradesh,2023,4,520011,412,463576.0
299,andhra-pradesh,2023,4,520007,407,516110.0
300,andhra-pradesh,2023,4,520010,389,513516.0
301,andhra-pradesh,2023,4,530046,378,607798.0
302,andhra-pradesh,2023,4,520001,369,418525.0
303,andhra-pradesh,2024,1,530016,548,763795.0
304,andhra-pradesh,2024,1,517507,531,915457.0
305,andhra-pradesh,2024,1,517501,494,749467.0
306,andhra-pradesh,2024,1,520010,480,529119.0
307,andhra-pradesh,2024,1,530026,466,524957.0
308,andhra-pradesh,2024,1,517326,439,244562.0
309,andhra-pradesh,2024,1,520007,432,691745.0
310,andhra-pradesh,2024,1,524002,428,666708.0
311,andhra-pradesh,2024,1,530046,386,614874.0
312,andhra-pradesh,2024,1,520011,372,445394.0
313,arunachal-pradesh,2020,2,791113,21,3445.0
314,arunachal-pradesh,2020,2,791110,6,1304.0
315,arunachal-pradesh,2020,2,791001,5,1124.0
316,arunachal-pradesh,2020,2,792056,5,1064.0
317,arunachal-pradesh,2020,2,792130,4,744.0
318,arunachal-pradesh,2020,2,791109,3,811.0
319,arunachal-pradesh,2020,2,792120,3,739.0
320,arunachal-pradesh,2020,2,790104,3,827.0
321,arunachal-pradesh,2020,2,791111,3,744.0
322,arunachal-pradesh,2020,2,792103,2,939.0
323,arunachal-pradesh,2020,3,791110,21,4213.0
324,arunachal-pradesh,2020,3,791102,19,9111.0
325,arunachal-pradesh,2020,3,791111,17,5506.0
326,arunachal-pradesh,2020,3,791112,10,2281.0
327,arunachal-pradesh,2020,3,791001,6,2236.0
328,arunachal-pradesh,2020,3,791123,6,1540.0
329,arunachal-pradesh,2020,3,791113,6,2236.0
330,arunachal-pradesh,2020,3,790116,6,1512.0
331,arunachal-pradesh,2020,3,792001,5,796.0
332,arunachal-pradesh,2020,3,792110,4,843.0
333,arunachal-pradesh,2020,4,791113,18,5383.0
334,arunachal-pradesh,2020,4,791110,13,7819.0
335,arunachal-pradesh,2020,4,791111,10,4999.0
336,arunachal-pradesh,2020,4,792110,9,1981.0
337,arunachal-pradesh,2020,4,791102,8,5359.0
338,arunachal-pradesh,2020,4,790003,6,10016.0
339,arunachal-pradesh,2020,4,790001,5,4355.0
340,arunachal-pradesh,2020,4,790105,4,5434.0
341,arunachal-pradesh,2020,4,790104,4,2973.0
342,arunachal-pradesh,2020,4,791109,4,888.0
343,arunachal-pradesh,2021,1,791110,21,32836.0
344,arunachal-pradesh,2021,1,791111,18,6658.0
345,arunachal-pradesh,2021,1,791102,17,8055.0
346,arunachal-pradesh,2021,1,791113,16,9549.0
347,arunachal-pradesh,2021,1,792103,11,1983.0
348,arunachal-pradesh,2021,1,792001,9,2577.0
349,arunachal-pradesh,2021,1,790104,9,8819.0
350,arunachal-pradesh,2021,1,790116,7,3646.0
351,arunachal-pradesh,2021,1,791122,7,4237.0
352,arunachal-pradesh,2021,1,791001,7,3690.0
353,arunachal-pradesh,2021,2,791110,26,14352.0
354,arunachal-pradesh,2021,2,791001,20,15346.0
355,arunachal-pradesh,2021,2,791111,15,39804.0
356,arunachal-pradesh,2021,2,792103,14,9960.0
357,arunachal-pradesh,2021,2,792110,14,8091.0
358,arunachal-pradesh,2021,2,792001,12,19837.0
359,arunachal-pradesh,2021,2,791113,10,4357.0
360,arunachal-pradesh,2021,2,791120,10,4236.0
361,arunachal-pradesh,2021,2,791109,9,9677.0
362,arunachal-pradesh,2021,2,791112,8,20976.0
363,arunachal-pradesh,2021,3,791001,21,57300.0
364,arunachal-pradesh,2021,3,791102,20,30911.0
365,arunachal-pradesh,2021,3,791111,20,62172.0
366,arunachal-pradesh,2021,3,791110,16,18773.0
367,arunachal-pradesh,2021,3,792103,15,35018.0
368,arunachal-pradesh,2021,3,790116,13,12529.0
369,arunachal-pradesh,2021,3,792110,13,11845.0
370,arunachal-pradesh,2021,3,792129,10,25474.0
371,arunachal-pradesh,2021,3,792001,7,12333.0
372,arunachal-pradesh,2021,3,791120,6,11875.0
373,arunachal-pradesh,2021,4,791110,44,84245.0
374,arunachal-pradesh,2021,4,791111,31,62422.0
375,arunachal-pradesh,2021,4,791113,23,42208.0
376,arunachal-pradesh,2021,4,791001,17,27105.0
377,arunachal-pradesh,2021,4,792103,16,24037.0
378,arunachal-pradesh,2021,4,790001,14,19900.0
379,arunachal-pradesh,2021,4,791109,14,15990.0
380,arunachal-pradesh,2021,4,790104,13,18120.0
381,arunachal-pradesh,2021,4,792130,12,30185.0
382,arunachal-pradesh,2021,4,792110,11,12440.0
383,arunachal-pradesh,2022,1,791111,51,124161.0
384,arunachal-pradesh,2022,1,791110,34,58358.0
385,arunachal-pradesh,2022,1,791113,29,95648.0
386,arunachal-pradesh,2022,1,791102,21,46778.0
387,arunachal-pradesh,2022,1,790116,21,42054.0
388,arunachal-pradesh,2022,1,792129,14,55170.0
389,arunachal-pradesh,2022,1,792001,13,22997.0
390,arunachal-pradesh,2022,1,791109,12,12811.0
391,arunachal-pradesh,2022,1,792056,10,13617.0
392,arunachal-pradesh,2022,1,792110,10,17012.0
393,arunachal-pradesh,2022,2,791110,97,272742.0
394,arunachal-pradesh,2022,2,791111,95,210496.0
395,arunachal-pradesh,2022,2,791113,59,126741.0
396,arunachal-pradesh,2022,2,791109,30,77784.0
397,arunachal-pradesh,2022,2,791102,25,94817.0
398,arunachal-pradesh,2022,2,791001,24,54485.0
399,arunachal-pradesh,2022,2,790104,22,55603.0
400,arunachal-pradesh,2022,2,792001,17,45749.0
401,arunachal-pradesh,2022,2,791123,15,22207.0
402,arunachal-pradesh,2022,2,791112,14,42189.0
403,arunachal-pradesh,2022,3,791111,98,283474.0
404,arunachal-pradesh,2022,3,791110,67,151232.0
405,arunachal-pradesh,2022,3,791102,32,53678.0
406,arunachal-pradesh,2022,3,791109,29,36024.0
407,arunachal-pradesh,2022,3,791113,25,56908.0
408,arunachal-pradesh,2022,3,790104,19,97783.0
409,arunachal-pradesh,2022,3,791001,18,88301.0
410,arunachal-pradesh,2022,3,791123,17,38512.0
411,arunachal-pradesh,2022,3,792110,17,26960.0
412,arunachal-pradesh,2022,3,790102,15,25996.0
413,arunachal-pradesh,2022,4,791111,86,169298.0
414,arunachal-pradesh,2022,4,791110,80,153335.0
415,arunachal-pradesh,2022,4,791102,29,52395.0
416,arunachal-pradesh,2022,4,791001,28,60464.0
417,arunachal-pradesh,2022,4,791113,27,98039.0
418,arunachal-pradesh,2022,4,792001,25,50628.0
419,arunachal-pradesh,2022,4,792103,24,54947.0
420,arunachal-pradesh,2022,4,792110,23,56348.0
421,arunachal-pradesh,2022,4,790104,23,65530.0
422,arunachal-pradesh,2022,4,791112,22,42213.0
423,arunachal-pradesh,2023,1,791110,74,172651.0
424,arunachal-pradesh,2023,1,791111,56,229802.0
425,arunachal-pradesh,2023,1,791113,42,107932.0
426,arunachal-pradesh,2023,1,791102,39,77754.0
427,arunachal-pradesh,2023,1,790104,36,151958.0
428,arunachal-pradesh,2023,1,791001,31,92735.0
429,arunachal-pradesh,2023,1,790116,19,46603.0
430,arunachal-pradesh,2023,1,791109,17,26106.0
431,arunachal-pradesh,2023,1,792110,17,32562.0
432,arunachal-pradesh,2023,1,792121,17,56453.0
433,arunachal-pradesh,2023,2,791110,94,280971.0
434,arunachal-pradesh,2023,2,791111,61,210621.0
435,arunachal-pradesh,2023,2,791113,48,172799.0
436,arunachal-pradesh,2023,2,791102,43,133976.0
437,arunachal-pradesh,2023,2,792103,30,79156.0
438,arunachal-pradesh,2023,2,791001,30,89674.0
439,arunachal-pradesh,2023,2,791123,29,41320.0
440,arunachal-pradesh,2023,2,792110,29,51944.0
441,arunachal-pradesh,2023,2,790104,26,101946.0
442,arunachal-pradesh,2023,2,792001,25,53846.0
443,arunachal-pradesh,2023,3,791110,91,197412.0
444,arunachal-pradesh,2023,3,791111,76,203612.0
445,arunachal-pradesh,2023,3,791102,48,106325.0
446,arunachal-pradesh,2023,3,791113,45,145263.0
447,arunachal-pradesh,2023,3,792110,39,140365.0
448,arunachal-pradesh,2023,3,792103,33,50413.0
449,arunachal-pradesh,2023,3,791123,30,62165.0
450,arunachal-pradesh,2023,3,790104,28,89165.0
451,arunachal-pradesh,2023,3,792129,26,82497.0
452,arunachal-pradesh,2023,3,791109,26,45255.0
453,arunachal-pradesh,2023,4,791110,106,279822.0
454,arunachal-pradesh,2023,4,791111,87,241478.0
455,arunachal-pradesh,2023,4,791113,60,164868.0
456,arunachal-pradesh,2023,4,791001,50,124355.0
457,arunachal-pradesh,2023,4,792103,40,108659.0
458,arunachal-pradesh,2023,4,790104,36,146680.0
459,arunachal-pradesh,2023,4,792110,35,81825.0
460,arunachal-pradesh,2023,4,791102,29,81558.0
461,arunachal-pradesh,2023,4,792001,26,60980.0
462,arunachal-pradesh,2023,4,791123,24,71486.0
463,arunachal-pradesh,2024,1,791110,126,258768.0
464,arunachal-pradesh,2024,1,791111,105,296463.0
465,arunachal-pradesh,2024,1,791113,83,149366.0
466,arunachal-pradesh,2024,1,791102,76,171426.0
467,arunachal-pradesh,2024,1,791001,52,128932.0
468,arunachal-pradesh,2024,1,792110,48,123833.0
469,arunachal-pradesh,2024,1,792001,43,92713.0
470,arunachal-pradesh,2024,1,791109,42,66049.0
471,arunachal-pradesh,2024,1,792103,40,80498.0
472,arunachal-pradesh,2024,1,790104,40,81575.0
473,assam,2020,2,781022,36,6530.0
474,assam,2020,2,781038,36,6424.0
475,assam,2020,2,781032,30,5864.0
476,assam,2020,2,781006,23,3630.0
477,assam,2020,2,781018,20,3512.0
478,assam,2020,2,781001,20,3646.0
479,assam,2020,2,781005,19,3763.0
480,assam,2020,2,783380,17,3851.0
481,assam,2020,2,781019,17,2587.0
482,assam,2020,2,786171,16,2911.0
483,assam,2020,3,781032,84,19733.0
484,assam,2020,3,781022,44,13672.0
485,assam,2020,3,781001,42,11968.0
486,assam,2020,3,781005,41,10227.0
487,assam,2020,3,781038,41,11250.0
488,assam,2020,3,783380,40,11182.0
489,assam,2020,3,781007,38,13564.0
490,assam,2020,3,781028,34,7155.0
491,assam,2020,3,781020,33,8122.0
492,assam,2020,3,781018,29,8620.0
493,assam,2020,4,781032,57,43429.0
494,assam,2020,4,781022,55,38700.0
495,assam,2020,4,781011,32,14866.0
496,assam,2020,4,781007,30,37778.0
497,assam,2020,4,781028,27,33443.0
498,assam,2020,4,783380,27,16998.0
499,assam,2020,4,781019,27,33793.0
500,assam,2020,4,781038,26,17089.0
501,assam,2020,4,782002,26,9959.0
502,assam,2020,4,781012,25,16120.0
503,assam,2021,1,781022,81,81773.0
504,assam,2021,1,781032,75,35239.0
505,assam,2021,1,781005,51,17477.0
506,assam,2021,1,781007,46,19477.0
507,assam,2021,1,781001,45,32800.0
508,assam,2021,1,781028,44,26978.0
509,assam,2021,1,781038,43,31376.0
510,assam,2021,1,781011,43,26167.0
